t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
3.15000000e-02,-6.47558284e-03,9.47871139e-04,-8.73191591e-04,1.00197253e-04,164.329760,-8.305343,0.414908,0.000000
3.16400000e-02,-6.47544992e-03,9.50960842e-04,-8.73177499e-04,1.01118916e-04,164.325077,-8.304820,0.418576,0.000000
3.19200000e-02,-6.47518279e-03,9.57065361e-04,-8.73148930e-04,1.02943021e-04,164.320313,-8.304289,0.425958,0.000000
3.22000000e-02,-6.47491397e-03,9.63069652e-04,-8.73119853e-04,1.04740806e-04,164.315468,-8.303750,0.433403,0.000000
3.24800000e-02,-6.47464348e-03,9.69012299e-04,-8.73090291e-04,1.06318752e-04,164.310540,-8.303203,0.440911,0.000000
3.27600000e-02,-6.47437132e-03,9.74978470e-04,-8.73060375e-04,1.07316292e-04,164.305530,-8.302648,0.448482,0.000000
3.30400000e-02,-6.47409749e-03,9.80924508e-04,-8.73030188e-04,1.08322732e-04,164.300436,-8.302084,0.456116,0.000000
3.33200000e-02,-6.47382200e-03,9.86860689e-04,-8.72999714e-04,1.09346847e-04,164.295258,-8.301511,0.463813,0.000000
3.36000000e-02,-6.47354486e-03,9.92758900e-04,-8.72968949e-04,1.10423181e-04,164.289995,-8.300929,0.471572,0.000000
3.38800000e-02,-6.47326606e-03,9.98599531e-04,-8.72937863e-04,1.11653577e-04,164.284646,-8.300337,0.479394,0.000000
3.41600000e-02,-6.47298564e-03,1.00442297e-03,-8.72906404e-04,1.13068836e-04,164.279210,-8.299736,0.487278,0.000000
3.44400000e-02,-6.47270359e-03,1.01023994e-03,-8.72874549e-04,1.14458099e-04,164.273688,-8.299124,0.495225,0.000000
3.47200000e-02,-6.47241991e-03,1.01603712e-03,-8.72842295e-04,1.15957315e-04,164.268078,-8.298501,0.503235,0.000000
3.50000000e-02,-6.47213461e-03,1.02176840e-03,-8.72809606e-04,1.17531459e-04,164.262380,-8.297868,0.511306,0.000000
3.51400000e-02,-6.47199136e-03,1.02468347e-03,-8.72793071e-04,1.18679727e-04,164.256593,-8.297223,0.515366,0.000000
3.54200000e-02,-6.47170364e-03,1.03043377e-03,-8.72759522e-04,1.20950829e-04,164.250717,-8.296566,0.523531,0.000000
3.57000000e-02,-6.47141433e-03,1.03607730e-03,-8.72725342e-04,1.23187114e-04,164.244750,-8.295897,0.531758,0.000000
3.59800000e-02,-6.47112345e-03,1.04167244e-03,-8.72690550e-04,1.25251400e-04,164.238693,-8.295215,0.540048,0.000000
3.62600000e-02,-6.47083099e-03,1.04731750e-03,-8.72655238e-04,1.27050010e-04,164.232545,-8.294521,0.548400,0.000000
3.65400000e-02,-6.47053697e-03,1.05277695e-03,-8.72619289e-04,1.29904918e-04,164.226305,-8.293814,0.556814,0.000000
3.68200000e-02,-6.47024143e-03,1.05825932e-03,-8.72582505e-04,1.32736726e-04,164.219972,-8.293093,0.565290,0.000000
3.71000000e-02,-6.46994434e-03,1.06378660e-03,-8.72544982e-04,1.35290942e-04,164.213547,-8.292358,0.573828,0.000000
3.73800000e-02,-6.46964571e-03,1.06928042e-03,-8.72506742e-04,1.37846811e-04,164.207027,-8.291608,0.582427,0.000000
3.76600000e-02,-6.46934554e-03,1.07475377e-03,-8.72467789e-04,1.40403578e-04,164.200413,-8.290845,0.591089,0.000000
3.79400000e-02,-6.46904385e-03,1.08022732e-03,-8.72428099e-04,1.43116603e-04,164.193704,-8.290066,0.599812,0.000000
3.82200000e-02,-6.46874062e-03,1.08567828e-03,-8.72387649e-04,1.45793793e-04,164.186899,-8.289272,0.608597,0.000000
3.85000000e-02,-6.46843587e-03,1.09105655e-03,-8.72346463e-04,1.48383117e-04,164.179998,-8.288463,0.617444,0.000000
3.86400000e-02,-6.46828293e-03,1.09389517e-03,-8.72325581e-04,1.49930542e-04,164.172999,-8.287639,0.621890,0.000000
3.89200000e-02,-6.46797585e-03,1.09948791e-03,-8.72283171e-04,1.52987507e-04,164.165902,-8.286798,0.630829,0.000000
3.92000000e-02,-6.46766722e-03,1.10496769e-03,-8.72239913e-04,1.55992699e-04,164.158706,-8.285942,0.639830,0.000000
3.94800000e-02,-6.46735708e-03,1.11037223e-03,-8.72195816e-04,1.59010860e-04,164.151410,-8.285069,0.648892,0.000000
