t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
3.65400000e-02,-6.62152426e-03,-1.00352860e-02,-6.14606374e-04,1.02011844e-02,179.137243,-6.445393,0.000000,2.346247
3.68200000e-02,-6.62435241e-03,-1.01657651e-02,-6.11763189e-04,1.01064116e-02,179.243478,-6.436352,0.000000,2.364226
3.71000000e-02,-6.62721711e-03,-1.02964987e-02,-6.08947132e-04,1.00079045e-02,179.349362,-6.427387,0.000000,2.382205
3.73800000e-02,-6.63011848e-03,-1.04276282e-02,-6.06158988e-04,9.90693873e-03,179.454864,-6.418505,0.000000,2.400184
3.76600000e-02,-6.63305661e-03,-1.05590347e-02,-6.03399519e-04,9.80306957e-03,179.559945,-6.409716,0.000000,2.418163
3.79400000e-02,-6.63603157e-03,-1.06907168e-02,-6.00669537e-04,9.69630375e-03,179.664569,-6.401029,0.000000,2.436142
3.82200000e-02,-6.63904343e-03,-1.08225943e-02,-5.97969927e-04,9.58598560e-03,179.768698,-6.392452,0.000000,2.454121
3.85000000e-02,-6.64209217e-03,-1.09538783e-02,-5.95301826e-04,9.47093628e-03,179.872289,-6.383997,0.000000,2.472100
3.86400000e-02,-6.64363049e-03,-1.10221485e-02,-5.93979847e-04,9.41424878e-03,179.975299,-6.375674,0.000000,2.481089
3.89200000e-02,-6.64673570e-03,-1.11576642e-02,-5.91360186e-04,9.29669472e-03,180.077683,-6.367496,0.000000,2.499068
3.92000000e-02,-6.64987866e-03,-1.12918055e-02,-5.88774213e-04,9.17362744e-03,180.179394,-6.359473,0.000000,2.517047
3.94800000e-02,-6.65305902e-03,-1.14250567e-02,-5.86223320e-04,9.04714511e-03,180.280384,-6.351618,0.000000,2.535026
3.97600000e-02,-6.65627672e-03,-1.15585410e-02,-5.83707685e-04,8.92141937e-03,180.380605,-6.343944,0.000000,2.553005
4.00400000e-02,-6.65953178e-03,-1.16918809e-02,-5.81227743e-04,8.79176577e-03,180.480008,-6.336464,0.000000,2.570984
4.03200000e-02,-6.66282421e-03,-1.18256023e-02,-5.78784407e-04,8.66060473e-03,180.578541,-6.329192,0.000000,2.588963
4.06000000e-02,-6.66615413e-03,-1.19594764e-02,-5.76378045e-04,8.52686551e-03,180.676152,-6.322142,0.000000,2.606942
4.08800000e-02,-6.66952150e-03,-1.20931688e-02,-5.74009762e-04,8.38907966e-03,180.772792,-6.315326,0.000000,2.624920
4.11600000e-02,-6.67292632e-03,-1.22270612e-02,-5.71680303e-04,8.24978080e-03,180.868405,-6.308759,0.000000,2.642899
4.14400000e-02,-6.67636869e-03,-1.23613291e-02,-5.69389893e-04,8.11019748e-03,180.962945,-6.302454,0.000000,2.660878
4.17200000e-02,-6.67984866e-03,-1.24955228e-02,-5.67138897e-04,7.96766312e-03,181.056360,-6.296425,0.000000,2.678857
4.20000000e-02,-6.68336610e-03,-1.26288315e-02,-5.64928414e-04,7.82070562e-03,181.148600,-6.290685,0.000000,2.696836
4.21400000e-02,-6.68513897e-03,-1.26978164e-02,-5.63838610e-04,7.74773239e-03,181.239617,-6.285246,0.000000,2.705826
