t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.71904000e-02,-6.13186653e-03,4.58749248e-02,-7.19679006e-04,1.81610332e-02,87.988996,-4.237554,0.179373,0.000000
1.73168000e-02,-6.12600895e-03,4.68080117e-02,-7.17363057e-04,1.84834309e-02,87.633990,-4.218749,0.182014,0.000000
1.74748000e-02,-6.11853732e-03,4.74647380e-02,-7.14417453e-04,1.86797678e-02,87.358352,-4.203803,0.185342,0.000000
1.76012000e-02,-6.11254313e-03,4.73797501e-02,-7.12061990e-04,1.85899176e-02,87.162435,-4.192732,0.188026,0.000000
1.77276000e-02,-6.10655975e-03,4.72939046e-02,-7.09717997e-04,1.84982895e-02,87.046472,-4.185546,0.190729,0.000000
1.78540000e-02,-6.10058729e-03,4.72068278e-02,-7.07385733e-04,1.84040275e-02,87.009155,-4.182182,0.193451,0.000000
1.79804000e-02,-6.09462591e-03,4.71187767e-02,-7.05065621e-04,1.83057878e-02,87.051634,-4.182694,0.196193,0.000000
1.81068000e-02,-6.08867564e-03,4.70312051e-02,-7.02758245e-04,1.82025913e-02,87.172751,-4.187025,0.198953,0.000000
1.82332000e-02,-6.08273642e-03,4.69437141e-02,-7.00464167e-04,1.80955309e-02,87.373816,-4.195238,0.201733,0.000000
1.83912000e-02,-6.07531199e-03,4.73401262e-02,-6.97609267e-04,1.81671535e-02,87.654589,-4.207321,0.205235,0.000000
1.85176000e-02,-6.06926981e-03,4.82638655e-02,-6.95293605e-04,1.84727580e-02,88.014713,-4.223255,0.208057,0.000000
1.86440000e-02,-6.06311095e-03,4.91861816e-02,-6.92939430e-04,1.87765419e-02,88.453652,-4.243016,0.210899,0.000000
1.87704000e-02,-6.05683560e-03,5.01070573e-02,-6.90546973e-04,1.90784774e-02,88.972095,-4.266634,0.213760,0.000000
1.88968000e-02,-6.05044395e-03,5.10264758e-02,-6.88116470e-04,1.93785369e-02,89.567884,-4.294006,0.216640,0.000000
1.90232000e-02,-6.04393617e-03,5.19444202e-02,-6.85648159e-04,1.96766929e-02,90.240711,-4.325120,0.219539,0.000000
1.91496000e-02,-6.03731246e-03,5.28608736e-02,-6.83142283e-04,1.99729183e-02,90.987255,-4.359812,0.222457,0.000000
1.93076000e-02,-6.02888616e-03,5.34955151e-02,-6.79963846e-04,2.01392079e-02,91.805061,-4.397965,0.226132,0.000000
1.94340000e-02,-6.02213090e-03,5.33913706e-02,-6.77425222e-04,2.00285874e-02,92.690992,-4.439429,0.229093,0.000000
1.95604000e-02,-6.01538886e-03,5.32862619e-02,-6.74900699e-04,1.99160737e-02,93.641152,-4.484014,0.232073,0.000000
1.96868000e-02,-6.00866017e-03,5.31803521e-02,-6.72390531e-04,1.98010581e-02,94.649346,-4.531424,0.235073,0.000000
1.98132000e-02,-6.00194486e-03,5.30746183e-02,-6.69895267e-04,1.96798673e-02,95.711009,-4.581436,0.238091,0.000000
1.99396000e-02,-5.99524288e-03,5.29693262e-02,-6.67415691e-04,1.95530787e-02,96.818394,-4.633677,0.241128,0.000000
2.00660000e-02,-5.98855420e-03,5.28642775e-02,-6.64952447e-04,1.94215741e-02,97.965341,-4.687851,0.244185,0.000000
2.02240000e-02,-5.98019603e-03,5.32389843e-02,-6.61890591e-04,1.94603324e-02,99.143304,-4.743546,0.248032,0.000000
2.03504000e-02,-5.97340934e-03,5.41450760e-02,-6.59413190e-04,1.97387340e-02,100.342855,-4.800305,0.251132,0.000000
