t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
2.52000000e-02,-6.59105775e-03,-6.04343625e-03,-6.22763734e-04,2.26631720e-03,172.835916,-7.203158,0.254731,1.400000
2.54800000e-02,-6.59275754e-03,-6.09762066e-03,-6.22165775e-04,2.00377886e-03,172.884939,-7.202007,0.260399,1.400000
2.57600000e-02,-6.59447228e-03,-6.15036690e-03,-6.21642253e-04,1.73487518e-03,172.933517,-7.200889,0.266127,1.400000
2.60400000e-02,-6.59620167e-03,-6.20234109e-03,-6.21194496e-04,1.46299228e-03,172.981613,-7.199817,0.271918,1.400000
2.63200000e-02,-6.59794553e-03,-6.25361389e-03,-6.20823204e-04,1.18869012e-03,173.029179,-7.198806,0.277769,1.400000
2.66000000e-02,-6.59970365e-03,-6.30431266e-03,-6.20529003e-04,9.12523976e-04,173.076189,-7.197862,0.283683,1.400000
2.68800000e-02,-6.60147590e-03,-6.35463841e-03,-6.20312282e-04,6.35460629e-04,173.122593,-7.197001,0.289657,1.400000
2.71600000e-02,-6.60326222e-03,-6.40470139e-03,-6.20173138e-04,3.58415558e-04,173.168338,-7.196236,0.295693,1.400000
2.74400000e-02,-6.60506250e-03,-6.45437211e-03,-6.20111591e-04,8.11953271e-05,173.213366,-7.195585,0.301790,1.400000
2.77200000e-02,-6.60687665e-03,-6.50379956e-03,-6.20127626e-04,-1.95623249e-04,173.257612,-7.195063,0.307949,1.400000
2.80000000e-02,-6.60870459e-03,-6.55279709e-03,-6.20221092e-04,-4.71931666e-04,173.301011,-7.194689,0.314168,1.405303
2.81400000e-02,-6.60962422e-03,-6.58484612e-03,-6.20294842e-04,-5.81630401e-04,173.343484,-7.194482,0.317301,1.415909
2.84200000e-02,-6.61147690e-03,-6.64840996e-03,-6.20488382e-04,-8.00720567e-04,173.384967,-7.194458,0.323613,1.437121
2.87000000e-02,-6.61334727e-03,-6.71125928e-03,-6.20743198e-04,-1.01929990e-03,173.425410,-7.194627,0.329985,1.458333
2.89800000e-02,-6.61523520e-03,-6.77437020e-03,-6.21058828e-04,-1.23291913e-03,173.464736,-7.195008,0.336419,1.479545
2.92600000e-02,-6.61714116e-03,-6.83995099e-03,-6.21432202e-04,-1.43224568e-03,173.502887,-7.195613,0.342913,1.500758
