t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.89916000e-02,-6.50366087e-03,-1.62552719e-03,-8.31543589e-04,4.36422720e-03,168.595599,-7.702472,0.662523,0.525000
1.91180000e-02,-6.50386759e-03,-1.64540437e-03,-8.30990395e-04,4.38897330e-03,168.617956,-7.699791,0.671305,0.525000
1.92444000e-02,-6.50407684e-03,-1.66562584e-03,-8.30434023e-04,4.41454122e-03,168.639114,-7.697375,0.680143,0.525000
1.93708000e-02,-6.50428868e-03,-1.68620261e-03,-8.29874363e-04,4.44086721e-03,168.659047,-7.695222,0.689037,0.525000
1.94972000e-02,-6.50450312e-03,-1.70689498e-03,-8.29311395e-04,4.46675074e-03,168.677746,-7.693330,0.697988,0.525000
1.96236000e-02,-6.50472018e-03,-1.72768495e-03,-8.28745190e-04,4.49210401e-03,168.695212,-7.691691,0.706996,0.525000
1.97500000e-02,-6.50493988e-03,-1.74847205e-03,-8.28175827e-04,4.51660474e-03,168.711462,-7.690297,0.716060,0.525000
1.98764000e-02,-6.50516219e-03,-1.76916281e-03,-8.27603438e-04,4.54007064e-03,168.726525,-7.689135,0.725180,0.525000
1.99712000e-02,-6.50533063e-03,-1.78413401e-03,-8.27172292e-04,4.55500963e-03,168.740438,-7.688193,0.732057,0.525000
2.00976000e-02,-6.50555738e-03,-1.80370622e-03,-8.26595401e-04,4.57291603e-03,168.753251,-7.687453,0.741275,0.525000
2.02240000e-02,-6.50578660e-03,-1.82321915e-03,-8.26016283e-04,4.59024652e-03,168.765020,-7.686898,0.750550,0.525000
2.03504000e-02,-6.50601828e-03,-1.84256550e-03,-8.25435027e-04,4.60651324e-03,168.775810,-7.686509,0.759881,0.525000
2.04768000e-02,-6.50625239e-03,-1.86151318e-03,-8.24851850e-04,4.62065803e-03,168.785689,-7.686268,0.769268,0.525000
2.06032000e-02,-6.50648886e-03,-1.88017810e-03,-8.24266991e-04,4.63318970e-03,168.794733,-7.686153,0.778711,0.525000
2.07296000e-02,-6.50672768e-03,-1.89857484e-03,-8.23680646e-04,4.64414169e-03,168.803015,-7.686145,0.788210,0.525000
2.08560000e-02,-6.50696881e-03,-1.91670830e-03,-8.23093013e-04,4.65364432e-03,168.810614,-7.686224,0.797766,0.525000
2.09824000e-02,-6.50721222e-03,-1.93464721e-03,-8.22504253e-04,4.66206809e-03,168.817605,-7.686372,0.807377,0.525000
2.11088000e-02,-6.50745789e-03,-1.95253391e-03,-8.21914466e-04,4.66987654e-03,168.824064,-7.686569,0.817044,0.525000
2.12352000e-02,-6.50770582e-03,-1.97036218e-03,-8.21323746e-04,4.67682765e-03,168.830063,-7.686800,0.826767,0.525000
2.13616000e-02,-6.50795600e-03,-1.98819241e-03,-8.20732175e-04,4.68346433e-03,168.835668,-7.687048,0.836546,0.525000
2.14880000e-02,-6.50820843e-03,-2.00606341e-03,-8.20139772e-04,4.68995875e-03,168.840944,-7.687299,0.846381,0.525000
2.16144000e-02,-6.50846313e-03,-2.02402311e-03,-8.19546559e-04,4.69633416e-03,168.845948,-7.687542,0.856272,0.525000
2.17408000e-02,-6.50872011e-03,-2.04213411e-03,-8.18952535e-04,4.70276522e-03,168.850733,-7.687765,0.866218,0.525000
2.18672000e-02,-6.50897939e-03,-2.06027374e-03,-8.18357711e-04,4.70896423e-03,168.855344,-7.687961,0.876220,0.525000
2.19620000e-02,-6.50917535e-03,-2.07404645e-03,-8.17911073e-04,4.71393742e-03,168.859820,-7.688122,0.883758,0.525000
2.20884000e-02,-6.50943868e-03,-2.09248341e-03,-8.17314811e-04,4.72049020e-03,168.864193,-7.688244,0.893858,0.525000
