t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.79488000e-02,-6.49050833e-03,-1.78550322e-05,-8.61541425e-04,1.65363702e-03,165.725735,-8.110901,0.195506,0.000000
1.80752000e-02,-6.49051079e-03,-2.10654431e-05,-8.61331802e-04,1.66318132e-03,165.729867,-8.110512,0.198262,0.000000
1.82016000e-02,-6.49051365e-03,-2.43140061e-05,-8.61120975e-04,1.67267141e-03,165.733933,-8.110134,0.201036,0.000000
1.83280000e-02,-6.49051693e-03,-2.75766460e-05,-8.60908957e-04,1.68201428e-03,165.737932,-8.109767,0.203830,0.000000
1.83912000e-02,-6.49051873e-03,-2.92369399e-05,-8.60802506e-04,1.68666458e-03,165.741867,-8.109409,0.205235,0.000000
1.85176000e-02,-6.49052263e-03,-3.25523989e-05,-8.60588731e-04,1.69581439e-03,165.745736,-8.109061,0.208057,0.000000
1.86440000e-02,-6.49052696e-03,-3.58609502e-05,-8.60373813e-04,1.70476232e-03,165.749540,-8.108723,0.210899,0.000000
1.87704000e-02,-6.49053170e-03,-3.91589755e-05,-8.60157778e-04,1.71344091e-03,165.753281,-8.108393,0.213760,0.000000
1.88968000e-02,-6.49053686e-03,-4.24490530e-05,-8.59940672e-04,1.72173561e-03,165.756958,-8.108073,0.216640,0.000000
1.90232000e-02,-6.49054243e-03,-4.57958779e-05,-8.59722527e-04,1.72991764e-03,165.760572,-8.107761,0.219539,0.000000
1.91496000e-02,-6.49054843e-03,-4.91662820e-05,-8.59503355e-04,1.73797697e-03,165.764123,-8.107458,0.222457,0.000000
1.92760000e-02,-6.49055486e-03,-5.25397752e-05,-8.59283174e-04,1.74586596e-03,165.767612,-8.107163,0.225395,0.000000
1.94024000e-02,-6.49056172e-03,-5.59216100e-05,-8.59062006e-04,1.75362326e-03,165.771039,-8.106876,0.228351,0.000000
1.95288000e-02,-6.49056900e-03,-5.93303256e-05,-8.58839857e-04,1.76138783e-03,165.774404,-8.106596,0.231326,0.000000
1.96552000e-02,-6.49057672e-03,-6.27736670e-05,-8.58616730e-04,1.76908602e-03,165.777708,-8.106324,0.234321,0.000000
1.97816000e-02,-6.49058487e-03,-6.62291213e-05,-8.58392646e-04,1.77646645e-03,165.780951,-8.106059,0.237335,0.000000
1.99080000e-02,-6.49059346e-03,-6.96748280e-05,-8.58167655e-04,1.78347115e-03,165.784133,-8.105802,0.240367,0.000000
2.00344000e-02,-6.49060248e-03,-7.31063620e-05,-8.57941796e-04,1.79022990e-03,165.787256,-8.105551,0.243419,0.000000
2.01608000e-02,-6.49061194e-03,-7.65402093e-05,-8.57715086e-04,1.79692989e-03,165.790318,-8.105306,0.246490,0.000000
2.02240000e-02,-6.49061683e-03,-7.83218590e-05,-8.57601416e-04,1.80023937e-03,165.793321,-8.105068,0.248032,0.000000
2.03504000e-02,-6.49062696e-03,-8.18790033e-05,-8.57373455e-04,1.80669873e-03,165.796264,-8.104837,0.251132,0.000000
2.04768000e-02,-6.49063753e-03,-8.54278738e-05,-8.57144691e-04,1.81294478e-03,165.799149,-8.104611,0.254250,0.000000
2.06032000e-02,-6.49064855e-03,-8.89691440e-05,-8.56915151e-04,1.81897927e-03,165.801975,-8.104392,0.257387,0.000000
